,sweep_1,sweep_2,sweep_3,sweep_4,sweep_5
3066,-0.005164625,-0.0051561873,-0.0048590624,-0.0055766874,-0.0058646877
3067,-0.005070875,-0.0051561873,-0.0047340626,-0.0057016877,-0.0057709375
3068,-0.005102125,-0.0055311876,-0.0046403124,-0.0056704376,-0.0056771873
3069,-0.005164625,-0.0054999376,-0.0047653127,-0.0055454373,-0.0056771873
3070,-0.005227125,-0.0054061874,-0.0049840626,-0.0054829377,-0.0057709375
3071,-0.005320875,-0.0053124377,-0.0050465623,-0.0054829377,-0.0057709375
3072,-0.005320875,-0.0052186875,-0.0050153127,-0.0055454373,-0.0058646877
3073,-0.005320875,-0.0053124377,-0.0049215625,-0.0057016877,-0.0059584375
3074,-0.005320875,-0.0053749373,-0.0047340626,-0.0057329377,-0.0059271874
3075,-0.005227125,-0.0054374374,-0.0046715625,-0.0057641873,-0.0059584375
3076,-0.005320875,-0.0054061874,-0.0048278123,-0.0056704376,-0.0057709375
3077,-0.005352125,-0.0053749373,-0.0050153127,-0.0057016877,-0.0057396875
3078,-0.005352125,-0.0053124377,-0.0050778124,-0.0057954374,-0.0058959373
3079,-0.005258375,-0.0053749373,-0.0049528126,-0.0057329377,-0.0060521876
3080,-0.005320875,-0.0055311876,-0.0049840626,-0.0056704376,-0.0061146873
3081,-0.005320875,-0.0054686875,-0.0049528126,-0.0057016877,-0.0058959373
3082,-0.005383375,-0.0054686875,-0.0048903124,-0.0057954374,-0.0057396875
3083,-0.005414625,-0.0052499375,-0.0048590624,-0.0058579375,-0.0058021876
3084,-0.005383375,-0.0053124377,-0.0049528126,-0.0057016877,-0.0059896875
3085,-0.005383375,-0.0054061874,-0.0050465623,-0.0056079375,-0.0060834377
3086,-0.005445875,-0.0055936873,-0.0051715625,-0.0056704376,-0.0059271874
3087,-0.005414625,-0.0054999376,-0.0052028126,-0.0058579375,-0.0057396875
3088,-0.005445875,-0.0055311876,-0.0050778124,-0.0059516877,-0.0057396875
3089,-0.005445875,-0.0054374374,-0.0048590624,-0.0058891876,-0.0058959373
3090,-0.005414625,-0.0054686875,-0.0048590624,-0.0058266874,-0.0060209376
3091,-0.005445875,-0.0055311876,-0.0050153127,-0.0056704376,-0.0060834377
3092,-0.005477125,-0.0055624377,-0.0052028126,-0.0057016877,-0.0059271874
3093,-0.005445875,-0.0054999376,-0.0052965623,-0.0057954374,-0.0058334377
3094,-0.005352125,-0.0055311876,-0.0052653123,-0.0059204376,-0.0059271874
3095,-0.005352125,-0.0055311876,-0.0049840626,-0.0060141874,-0.0059896875
3096,-0.005477125,-0.0056249374,-0.0048903124,-0.0059204376,-0.0061146873
3097,-0.005508375,-0.0055936873,-0.0048590624,-0.0056704376,-0.0061146873
3098,-0.005539625,-0.0054686875,-0.0050465623,-0.0056079375,-0.0059896875
3099,-0.005539625,-0.0054374374,-0.0052340627,-0.0057329377,-0.0059271874
3100,-0.005570875,-0.0054686875,-0.0052965623,-0.0059829373,-0.0058959373
3101,-0.005570875,-0.0056249374,-0.0052028126,-0.0061391876,-0.0060209376
3102,-0.005508375,-0.0058124373,-0.0050153127,-0.0060454374,-0.0061771874
3103,-0.005508375,-0.0056874375,-0.0050465623,-0.0059204376,-0.0061771874
3104,-0.005539625,-0.0056561874,-0.0050465623,-0.0057954374,-0.0060209376
3105,-0.005539625,-0.0055624377,-0.0052028126,-0.0057641873,-0.0059896875
3106,-0.005508375,-0.0056561874,-0.0052028126,-0.0058891876,-0.0060521876
3107,-0.005602125,-0.0055624377,-0.0052965623,-0.0060454374,-0.0061771874
3108,-0.005602125,-0.0057186875,-0.0051715625,-0.0060454374,-0.0063334373
3109,-0.005727125,-0.0057186875,-0.0051715625,-0.0060454374,-0.0061459374
3110,-0.005570875,-0.0057499376,-0.0050778124,-0.0060141874,-0.0060209376
3111,-0.005477125,-0.0055624377,-0.0051090624,-0.0059829373,-0.0060209376
3112,-0.005539625,-0.0055311876,-0.0052965623,-0.0059204376,-0.0061771874
3113,-0.005570875,-0.0055624377,-0.0052340627,-0.0059204376,-0.0063021877
3114,-0.005758375,-0.0056249374,-0.0052028126,-0.0060454374,-0.0063334373
3115,-0.005727125,-0.0058436873,-0.0052028126,-0.0060454374,-0.0062396876
3116,-0.005602125,-0.0058749374,-0.0051715625,-0.0061391876,-0.0061146873
3117,-0.005477125,-0.0058124373,-0.0051403125,-0.0060141874,-0.0060209376
3118,-0.005570875,-0.0057186875,-0.0051403125,-0.0060141874,-0.0060521876
3119,-0.005789625,-0.0056249374,-0.0052028126,-0.0059829373,-0.0061771874
3120,-0.005789625,-0.0055311876,-0.0052965623,-0.0061391876,-0.0063646873
3121,-0.005664625,-0.0056249374,-0.0053590625,-0.0062329373,-0.0063334373
3122,-0.005445875,-0.0057499376,-0.0053278124,-0.0061391876,-0.0062084375
3123,-0.005477125,-0.0057499376,-0.0052965623,-0.0060141874,-0.0060209376
3124,-0.005727125,-0.0057499376,-0.0053278124,-0.0059829373,-0.0060834377
3125,-0.005789625,-0.0057499376,-0.0052965623,-0.0059829373,-0.0061771874
3126,-0.005727125,-0.0057186875,-0.0052965623,-0.0059829373,-0.0064584375
3127,-0.005664625,-0.0058124373,-0.0053590625,-0.0060454374,-0.0064584375
3128,-0.005539625,-0.0058124373,-0.0053590625,-0.0061704377,-0.0062709376
3129,-0.005664625,-0.0059061875,-0.0053278124,-0.0062016873,-0.0060209376
3130,-0.005758375,-0.0058124373,-0.0052028126,-0.0062016873,-0.0061459374
3131,-0.005758375,-0.0059061875,-0.0053278124,-0.0060454374,-0.0062396876
3132,-0.005758375,-0.0058436873,-0.0053590625,-0.0059829373,-0.0063646873
3133,-0.005789625,-0.0057186875,-0.0052965623,-0.0060454374,-0.0063959374
3134,-0.005727125,-0.0058124373,-0.0053278124,-0.0062329373,-0.0062396876
3135,-0.005695875,-0.0058436873,-0.0053278124,-0.0063266875,-0.0061459374
3136,-0.005789625,-0.0059999377,-0.0053278124,-0.0062329373,-0.0061771874
3137,-0.005789625,-0.0060311877,-0.0053903125,-0.0060454374,-0.0062396876
3138,-0.005820875,-0.0059374375,-0.0055465624,-0.0060454374,-0.0063646873
3139,-0.005789625,-0.0058436873,-0.0054840627,-0.0062016873,-0.0064584375
3140,-0.005758375,-0.0058124373,-0.0054840627,-0.0063891876,-0.0063959374
3141,-0.005695875,-0.0058436873,-0.0053278124,-0.0064204377,-0.0064896876
3142,-0.005758375,-0.0060311877,-0.0054215626,-0.0061704377,-0.0063959374
3143,-0.005852125,-0.0060936874,-0.0053278124,-0.0060454374,-0.0063334373
3144,-0.005820875,-0.0060311877,-0.0053278124,-0.0061704377,-0.0062396876
3145,-0.005820875,-0.0059374375,-0.0053590625,-0.0061391876,-0.0063021877
3146,-0.005789625,-0.0058436873,-0.0054528126,-0.0062954375,-0.0063959374
3147,-0.005727125,-0.0059374375,-0.0054215626,-0.0063266875,-0.0065209377
3148,-0.005664625,-0.0060624373,-0.0053903125,-0.0061704377,-0.0063959374
3149,-0.005820875,-0.0060624373,-0.0053278124,-0.0061079375,-0.0064584375
3150,-0.005883375,-0.0059999377,-0.0053903125,-0.0061079375,-0.0062084375
3151,-0.005883375,-0.0059061875,-0.0055465624,-0.0062329373,-0.0062709376
3152,-0.005914625,-0.0059374375,-0.0056403126,-0.0062954375,-0.0064896876
3153,-0.006039625,-0.0060311877,-0.0054528126,-0.0063579376,-0.0065834373
3154,-0.005914625,-0.0061249374,-0.0053903125,-0.0063266875,-0.0065521877
3155,-0.005820875,-0.0062186876,-0.0053903125,-0.0062016873,-0.0063646873
3156,-0.005664625,-0.0060311877,-0.0054840627,-0.0060454374,-0.0062084375
3157,-0.005727125,-0.0058124373,-0.0054840627,-0.0062329373,-0.0061771874
3158,-0.005883375,-0.0057499376,-0.0054840627,-0.0063891876,-0.0064584375
3159,-0.006133375,-0.0059686876,-0.0055465624,-0.0063891876,-0.0066459375
3160,-0.006133375,-0.0061249374,-0.0056090625,-0.0062954375,-0.0066146874
3161,-0.005945875,-0.0061874376,-0.0056090625,-0.0061079375,-0.0065521877
3162,-0.005758375,-0.0061249374,-0.0054840627,-0.0062641874,-0.0063959374
3163,-0.005789625,-0.0061249374,-0.0054840627,-0.0062954375,-0.0063334373
3164,-0.005852125,-0.0060311877,-0.0053903125,-0.0062954375,-0.0063021877
3165,-0.005945875,-0.0060311877,-0.0055778124,-0.0062954375,-0.0062709376
3166,-0.006039625,-0.0059999377,-0.0056403126,-0.0063266875,-0.0063646873
3167,-0.005914625,-0.0059686876,-0.0056715626,-0.0063266875,-0.0065521877
3168,-0.005820875,-0.0060936874,-0.0055778124,-0.0062954375,-0.0066771875
3169,-0.005727125,-0.0061561875,-0.0054528126,-0.0063266875,-0.0065209377
3170,-0.005852125,-0.0061561875,-0.0054840627,-0.0063266875,-0.0063646873
3171,-0.006070875,-0.0061249374,-0.0055465624,-0.0063579376,-0.0063646873
3172,-0.006133375,-0.0059999377,-0.0056715626,-0.0063891876,-0.0064584375
3173,-0.005977125,-0.0059374375,-0.0056715626,-0.0063891876,-0.0065834373
3174,-0.005883375,-0.0059999377,-0.0055465624,-0.0063891876,-0.0064584375
3175,-0.005914625,-0.0060936874,-0.0054215626,-0.0062954375,-0.0063646873
3176,-0.005945875,-0.0061561875,-0.0054528126,-0.0062329373,-0.0065209377
3177,-0.006070875,-0.0061561875,-0.0056090625,-0.0063266875,-0.0066146874
3178,-0.006102125,-0.0060936874,-0.0056090625,-0.0064829374,-0.0066771875
3179,-0.005914625,-0.0060624373,-0.0056403126,-0.0065454375,-0.0066459375
3180,-0.005883375,-0.0061249374,-0.0056403126,-0.0063891876,-0.0063646873
3181,-0.005977125,-0.0062811873,-0.0055778124,-0.0062954375,-0.0063021877
3182,-0.006133375,-0.0063124374,-0.0056403126,-0.0061704377,-0.0064584375
3183,-0.006102125,-0.0060936874,-0.0056403126,-0.0062954375,-0.0066459375
3184,-0.006070875,-0.0059374375,-0.0056403126,-0.0065454375,-0.0067396876
3185,-0.006102125,-0.0059999377,-0.0056403126,-0.0065454375,-0.0065834373
3186,-0.005914625,-0.0061874376,-0.0056090625,-0.0065454375,-0.0063646873
3187,-0.006039625,-0.0062186876,-0.0057028127,-0.0063891876,-0.0063646873
3188,-0.005977125,-0.0062186876,-0.0056715626,-0.0061391876,-0.0064896876
3189,-0.006102125,-0.0061249374,-0.0056715626,-0.0061704377,-0.0067396876
3190,-0.005945875,-0.0060624373,-0.0056090625,-0.0063579376,-0.0066771875
3191,-0.005977125,-0.0061874376,-0.0056090625,-0.0065141874,-0.0065209377
3192,-0.006102125,-0.0063436874,-0.0056403126,-0.0065766876,-0.0063959374
3193,-0.006227125,-0.0063749375,-0.0057340623,-0.0065141874,-0.0065521877
3194,-0.006102125,-0.0061874376,-0.0058590625,-0.0063891876,-0.0066146874
3195,-0.005914625,-0.0060936874,-0.0058278125,-0.0062954375,-0.0066771875
3196,-0.005820875,-0.0060311877,-0.0057028127,-0.0063266875,-0.0067084376
3197,-0.005914625,-0.0060936874,-0.0055778124,-0.0062954375,-0.0065209377
3198,-0.006070875,-0.0061874376,-0.0055778124,-0.0063891876,-0.0063646873
3199,-0.006164625,-0.0062186876,-0.0057028127,-0.0064516873,-0.0064584375
3200,-0.006289625,-0.0061561875,-0.0058590625,-0.0064516873,-0.0066146874
3201,-0.006195875,-0.0061561875,-0.0058278125,-0.0064516873,-0.0066771875
3202,-0.006102125,-0.0062186876,-0.0057028127,-0.0064204377,-0.0065834373
3203,-0.006039625,-0.0062811873,-0.0057653124,-0.0064516873,-0.0065834373
3204,-0.006102125,-0.0062186876,-0.0057965624,-0.0063579376,-0.0065209377
3205,-0.006195875,-0.0062186876,-0.0057965624,-0.0063266875,-0.0065834373
3206,-0.006195875,-0.0061561875,-0.0057028127,-0.0065454375,-0.0066459375
3207,-0.006133375,-0.0061561875,-0.0056090625,-0.0065766876,-0.0066771875
3208,-0.006039625,-0.0061561875,-0.0056403126,-0.0064516873,-0.0067084376
3209,-0.006102125,-0.0061561875,-0.0057340623,-0.0063891876,-0.0066146874
3210,-0.006102125,-0.0062811873,-0.0058278125,-0.0064204377,-0.0065521877
3211,-0.006133375,-0.0062811873,-0.0058590625,-0.0064516873,-0.0065209377
3212,-0.006133375,-0.0061874376,-0.0058278125,-0.0065766876,-0.0066146874
3213,-0.006195875,-0.0062499377,-0.0058278125,-0.0065454375,-0.0066771875
3214,-0.006258375,-0.0063124374,-0.0057340623,-0.0065141874,-0.0066771875
3215,-0.006039625,-0.0063124374,-0.0057965624,-0.0063579376,-0.0065834373
3216,-0.005883375,-0.0062499377,-0.0058278125,-0.0063891876,-0.0064896876
3217,-0.005945875,-0.0062499377,-0.0058590625,-0.0063891876,-0.0065209377
3218,-0.005977125,-0.0061874376,-0.0058590625,-0.0065766876,-0.0066146874
3219,-0.006164625,-0.0062499377,-0.0057340623,-0.0065454375,-0.0067709377
3220,-0.006258375,-0.0064061875,-0.0057028127,-0.0064516873,-0.0067396876
3221,-0.006258375,-0.0064686877,-0.0057028127,-0.0064829374,-0.0066771875
3222,-0.006227125,-0.0063436874,-0.0057965624,-0.0064829374,-0.0065521877
3223,-0.006289625,-0.0062186876,-0.0058590625,-0.0064516873,-0.0064896876
3224,-0.006164625,-0.0061561875,-0.0057965624,-0.0064829374,-0.0065834373
3225,-0.005977125,-0.0063436874,-0.0057653124,-0.0064204377,-0.0067709377
3226,-0.006102125,-0.0062811873,-0.0057028127,-0.0064516873,-0.0067709377
3227,-0.006227125,-0.0062499377,-0.0056403126,-0.0066391877,-0.0067396876
3228,-0.006383375,-0.0063124374,-0.0057965624,-0.0067329374,-0.0065834373
3229,-0.006383375,-0.0062499377,-0.0058903126,-0.0066391877,-0.0066146874
3230,-0.006133375,-0.0062811873,-0.0058903126,-0.0064204377,-0.0067084376
3231,-0.005977125,-0.0062186876,-0.0057340623,-0.0062641874,-0.0068334374
3232,-0.005977125,-0.0062811873,-0.0057340623,-0.0063891876,-0.0067709377
3233,-0.006258375,-0.0064374376,-0.0057965624,-0.0065141874,-0.0066459375
3234,-0.006383375,-0.0064374376,-0.0058903126,-0.0064829374,-0.0066459375
3235,-0.006383375,-0.0062499377,-0.0058278125,-0.0064829374,-0.0066459375
3236,-0.006258375,-0.0061561875,-0.0057965624,-0.0064829374,-0.0066459375
3237,-0.006164625,-0.0061561875,-0.0057653124,-0.0064829374,-0.0067709377
3238,-0.006195875,-0.0063124374,-0.0059215627,-0.0064829374,-0.0067084376
3239,-0.006289625,-0.0063749375,-0.0059215627,-0.0064829374,-0.0066146874
3240,-0.006352125,-0.0064374376,-0.0059528127,-0.0064204377,-0.0065521877
3241,-0.006352125,-0.0063436874,-0.0057340623,-0.0065454375,-0.0066771875
3242,-0.006164625,-0.0063124374,-0.0056090625,-0.0065454375,-0.0068334374
3243,-0.006102125,-0.0064061875,-0.0056090625,-0.0065766876,-0.0067709377
3244,-0.006195875,-0.0064061875,-0.0059215627,-0.0064516873,-0.0067709377
3245,-0.006320875,-0.0064686877,-0.0059528127,-0.0063891876,-0.0067084376
3246,-0.006383375,-0.0063749375,-0.0059528127,-0.0065141874,-0.0065834373
3247,-0.006320875,-0.0062811873,-0.0058278125,-0.0064829374,-0.0067084376
3248,-0.006164625,-0.0062811873,-0.0056715626,-0.0066391877,-0.0069271876
3249,-0.006133375,-0.0062499377,-0.0056715626,-0.0065766876,-0.0068646874
3250,-0.006164625,-0.0063124374,-0.0059215627,-0.0064516873,-0.0066459375
3251,-0.006352125,-0.0062811873,-0.0060153124,-0.0063579376,-0.0065834373
3252,-0.006352125,-0.0064374376,-0.0059528127,-0.0063891876,-0.0067396876
3253,-0.006289625,-0.0064061875,-0.0058278125,-0.0065766876,-0.0068646874
3254,-0.006133375,-0.0064061875,-0.0057028127,-0.0068266876,-0.0067084376
3255,-0.006164625,-0.0064061875,-0.0057028127,-0.0068266876,-0.0066771875
3256,-0.006289625,-0.0063436874,-0.0058590625,-0.0065141874,-0.0067709377
3257,-0.006352125,-0.0064374376,-0.0059528127,-0.0063891876,-0.0068334374
3258,-0.006289625,-0.0062499377,-0.0059528127,-0.0063891876,-0.0068021873
3259,-0.006258375,-0.0062811873,-0.0058278125,-0.0065454375,-0.0067396876
3260,-0.006289625,-0.0062811873,-0.0057965624,-0.0068579377,-0.0067084376
3261,-0.006352125,-0.0063749375,-0.0058278125,-0.0068579377,-0.0067084376
3262,-0.006227125,-0.0062499377,-0.0058278125,-0.0065454375,-0.0066771875
3263,-0.006258375,-0.0063124374,-0.0058590625,-0.0064204377,-0.0068021873
3264,-0.006133375,-0.0063749375,-0.0058278125,-0.0063266875,-0.0068021873
3265,-0.006102125,-0.0064686877,-0.0058590625,-0.0065141874,-0.0068021873
3266,-0.006164625,-0.0063436874,-0.0059528127,-0.0067329374,-0.0067084376
3267,-0.006320875,-0.0062811873,-0.0058903126,-0.0067641875,-0.0066771875
3268,-0.006289625,-0.0063749375,-0.0057965624,-0.0065454375,-0.0066146874
3269,-0.006320875,-0.0064374376,-0.0057340623,-0.0063579376,-0.0066771875
3270,-0.006258375,-0.0064374376,-0.0058903126,-0.0062954375,-0.0067396876
3271,-0.006258375,-0.0061874376,-0.0059840623,-0.0065141874,-0.0068021873
3272,-0.006133375,-0.0061249374,-0.0059528127,-0.0067329374,-0.0068021873
3273,-0.006164625,-0.0063436874,-0.0059528127,-0.0067016874,-0.0067084376
3274,-0.006133375,-0.0065624374,-0.0059215627,-0.0065141874,-0.0066771875
3275,-0.006320875,-0.0066874376,-0.0058278125,-0.0063579376,-0.0067084376
3276,-0.006258375,-0.0066249375,-0.0058590625,-0.0064516873,-0.0067396876
3277,-0.006227125,-0.0062499377,-0.0060153124,-0.0066704373,-0.0067396876
3278,-0.006133375,-0.0060936874,-0.0059215627,-0.0067329374,-0.0067396876
3279,-0.006102125,-0.0061561875,-0.0059528127,-0.0065454375,-0.0068021873
3280,-0.006383375,-0.0064374376,-0.0058278125,-0.0064516873,-0.0068021873
3281,-0.006508375,-0.0065311873,-0.0057965624,-0.0064516873,-0.0068021873
3282,-0.006445875,-0.0065624374,-0.0058278125,-0.0065454375,-0.0068021873
3283,-0.006164625,-0.0063749375,-0.0058903126,-0.0067329374,-0.0067396876
3284,-0.006039625,-0.0062186876,-0.0058590625,-0.0066391877,-0.0066459375
3285,-0.006039625,-0.0062811873,-0.0058590625,-0.0065454375,-0.0066146874
3286,-0.006258375,-0.0064061875,-0.0058903126,-0.0064516873,-0.0067084376
3287,-0.006414625,-0.0064374376,-0.0058903126,-0.0064829374,-0.0068021873
3288,-0.006414625,-0.0064061875,-0.0058903126,-0.0065766876,-0.0067709377
3289,-0.006289625,-0.0063124374,-0.0059528127,-0.0066079376,-0.0067396876
3290,-0.006195875,-0.0063124374,-0.0058590625,-0.0066079376,-0.0067084376
3291,-0.006195875,-0.0063749375,-0.0057340623,-0.0066704373,-0.0067709377
3292,-0.006227125,-0.0065311873,-0.0058903126,-0.0066079376,-0.0068646874
3293,-0.006258375,-0.0065624374,-0.0060153124,-0.0064204377,-0.0067709377
3294,-0.006289625,-0.0064374376,-0.0060465625,-0.0063891876,-0.0067396876
3295,-0.006258375,-0.0063436874,-0.0060153124,-0.0064204377,-0.0066771875
3296,-0.006133375,-0.0062499377,-0.0058903126,-0.0065141874,-0.0067084376
3297,-0.006258375,-0.0062811873,-0.0058278125,-0.0065766876,-0.0067709377
3298,-0.006320875,-0.0064061875,-0.0058590625,-0.0066391877,-0.0067709377
3299,-0.006352125,-0.0065311873,-0.0059215627,-0.0065141874,-0.0066459375
3300,-0.006320875,-0.0065936875,-0.0058590625,-0.0064829374,-0.0067084376
3301,-0.006195875,-0.0065311873,-0.0058903126,-0.0065141874,-0.0067396876
3302,-0.006133375,-0.0062811873,-0.0058903126,-0.0065454375,-0.0068021873
3303,-0.006383375,-0.0063124374,-0.0059215627,-0.0065454375,-0.0067709377
3304,-0.006445875,-0.0064061875,-0.0059840623,-0.0064829374,-0.0067084376
3305,-0.006383375,-0.0065311873,-0.0059840623,-0.0064829374,-0.0067084376
3306,-0.006289625,-0.0064686877,-0.0059528127,-0.0067329374,-0.0068334374
3307,-0.006164625,-0.0064686877,-0.0058278125,-0.0067016874,-0.0068646874
3308,-0.006133375,-0.0064686877,-0.0058590625,-0.0066391877,-0.0067396876
3309,-0.006227125,-0.0065624374,-0.0059215627,-0.0065141874,-0.0067396876
3310,-0.006383375,-0.0064061875,-0.0059840623,-0.0065454375,-0.0066459375
3311,-0.006352125,-0.0064061875,-0.0059215627,-0.0065454375,-0.0067084376
3312,-0.006227125,-0.0063749375,-0.0059528127,-0.0065141874,-0.0067396876
3313,-0.006102125,-0.0064686877,-0.0058590625,-0.0064829374,-0.0067709377
3314,-0.006227125,-0.0064686877,-0.0059528127,-0.0064204377,-0.0068021873
3315,-0.006414625,-0.0064686877,-0.0060465625,-0.0064516873,-0.0067709377
3316,-0.006445875,-0.0064061875,-0.0060778125,-0.0064829374,-0.0068021873
3317,-0.006383375,-0.0062811873,-0.0059528127,-0.0065766876,-0.0067709377
3318,-0.006195875,-0.0063436874,-0.0059215627,-0.0065766876,-0.0067709377
3319,-0.006102125,-0.0064686877,-0.0059528127,-0.0064829374,-0.0068021873
3320,-0.006164625,-0.0065624374,-0.0059528127,-0.0064516873,-0.0068021873
3321,-0.006289625,-0.0066249375,-0.0059215627,-0.0064516873,-0.0069271876
3322,-0.006320875,-0.0066249375,-0.0059840623,-0.0064829374,-0.0068021873
3323,-0.006352125,-0.0065311873,-0.0059840623,-0.0067016874,-0.0066771875
3324,-0.006133375,-0.0064374376,-0.0058590625,-0.0066391877,-0.0067396876
3325,-0.006102125,-0.0064686877,-0.0057965624,-0.0064829374,-0.0067396876
3326,-0.006320875,-0.0065311873,-0.0058903126,-0.0063891876,-0.0068334374
3327,-0.006383375,-0.0065311873,-0.0060153124,-0.0064204377,-0.0068959375
3328,-0.006414625,-0.0064686877,-0.0061715627,-0.0065141874,-0.0069271876
3329,-0.006195875,-0.0065936875,-0.0060153124,-0.0066704373,-0.0068334374
3330,-0.006227125,-0.0065936875,-0.0058590625,-0.0066391877,-0.0066771875
3331,-0.006195875,-0.0064686877,-0.0057965624,-0.0066391877,-0.0066459375
3332,-0.006289625,-0.0064374376,-0.0059215627,-0.0064516873,-0.0067084376
3333,-0.006320875,-0.0063124374,-0.0059840623,-0.0064204377,-0.0067084376
3334,-0.006320875,-0.0064061875,-0.0060153124,-0.0063579376,-0.0068334374
3335,-0.006164625,-0.0065936875,-0.0061715627,-0.0065454375,-0.0069271876
3336,-0.005977125,-0.0065936875,-0.0060153124,-0.0066391877,-0.0068959375
3337,-0.006227125,-0.0065936875,-0.0058590625,-0.0066704373,-0.0068021873
3338,-0.006414625,-0.0065936875,-0.0057653124,-0.0067329374,-0.0068021873
3339,-0.006352125,-0.0063436874,-0.0058590625,-0.0066391877,-0.0069271876
3340,-0.006133375,-0.0064374376,-0.0060465625,-0.0065141874,-0.0068959375
3341,-0.006102125,-0.0065624374,-0.0059840623,-0.0064204377,-0.0068021873
3342,-0.006133375,-0.0066874376,-0.0059528127,-0.0064204377,-0.0067709377
3343,-0.006352125,-0.0066561876,-0.0058903126,-0.0064829374,-0.0068646874
3344,-0.006320875,-0.0065936875,-0.0059215627,-0.0065454375,-0.0068021873
3345,-0.006289625,-0.0065624374,-0.0059215627,-0.0067016874,-0.0067709377
3346,-0.006258375,-0.0065936875,-0.0060153124,-0.0066704373,-0.0066459375
3347,-0.006258375,-0.0065311873,-0.0060153124,-0.0066391877,-0.0066771875
3348,-0.006383375,-0.0065311873,-0.0060153124,-0.0065454375,-0.0068959375
3349,-0.006383375,-0.0065311873,-0.0058903126,-0.0063891876,-0.0070209373
3350,-0.006320875,-0.0065311873,-0.0058278125,-0.0065454375,-0.0069896877
3351,-0.006195875,-0.0064686877,-0.0059215627,-0.0066079376,-0.0067396876
3352,-0.006195875,-0.0065936875,-0.0059215627,-0.0066391877,-0.0066771875
3353,-0.006383375,-0.0066561876,-0.0061090626,-0.0065141874,-0.0066459375
3354,-0.006508375,-0.0065624374,-0.0060465625,-0.0064829374,-0.0067396876
3355,-0.006414625,-0.0065311873,-0.0058278125,-0.0065766876,-0.0069584376
3356,-0.006258375,-0.0066561876,-0.0057028127,-0.0065766876,-0.0070209373
3357,-0.006227125,-0.0065936875,-0.0058903126,-0.0067016874,-0.0068959375
3358,-0.006383375,-0.0065311873,-0.0060153124,-0.0067329374,-0.0066771875
3359,-0.006414625,-0.0064686877,-0.0060778125,-0.0065766876,-0.0065834373
3360,-0.006445875,-0.0065624374,-0.0060153124,-0.0064516873,-0.0066771875
3361,-0.006289625,-0.0066249375,-0.0059840623,-0.0064829374,-0.0067709377
3362,-0.006164625,-0.0067811874,-0.0060153124,-0.0065766876,-0.0069896877
3363,-0.006258375,-0.0066874376,-0.0060153124,-0.0067641875,-0.0069584376
3364,-0.006258375,-0.0065624374,-0.0059840623,-0.0067016874,-0.0068334374
3365,-0.006352125,-0.0063124374,-0.0057965624,-0.0065141874,-0.0067709377
3366,-0.006320875,-0.0063436874,-0.0058590625,-0.0063891876,-0.0068021873
3367,-0.006352125,-0.0065624374,-0.0059528127,-0.0064829374,-0.0069271876
3368,-0.006352125,-0.0067499373,-0.0060153124,-0.0066704373,-0.0068646874
3369,-0.006320875,-0.0067499373,-0.0060153124,-0.0068579377,-0.0068959375
3370,-0.006320875,-0.0066561876,-0.0059215627,-0.0067329374,-0.0069584376
3371,-0.006227125,-0.0064686877,-0.0058590625,-0.0064516873,-0.0068646874
3372,-0.006195875,-0.0065624374,-0.0059528127,-0.0064516873,-0.0067084376
3373,-0.006320875,-0.0065936875,-0.0060778125,-0.0064829374,-0.0067396876
3374,-0.006320875,-0.0066561876,-0.0060778125,-0.0066391877,-0.0068334374
3375,-0.006289625,-0.0066561876,-0.0060465625,-0.0067641875,-0.0068021873
3376,-0.006320875,-0.0066249375,-0.0059840623,-0.0066079376,-0.0068959375
3377,-0.006445875,-0.0065311873,-0.0058903126,-0.0065454375,-0.0068021873
3378,-0.006320875,-0.0065624374,-0.0059215627,-0.0064829374,-0.0067709377
3379,-0.006133375,-0.0066249375,-0.0059528127,-0.0065141874,-0.0068334374
3380,-0.006164625,-0.0066561876,-0.0058903126,-0.0067016874,-0.0068959375
3381,-0.006320875,-0.0066249375,-0.0059528127,-0.0067329374,-0.0069584376
3382,-0.006477125,-0.0065311873,-0.0059528127,-0.0067641875,-0.0069584376
3383,-0.006445875,-0.0065624374,-0.0057965624,-0.0065141874,-0.0068959375
3384,-0.006102125,-0.0065936875,-0.0058278125,-0.0064204377,-0.0068021873
3385,-0.006039625,-0.0064686877,-0.0060153124,-0.0065454375,-0.0068646874
3386,-0.006227125,-0.0065936875,-0.0061090626,-0.0065766876,-0.0069271876
3387,-0.006477125,-0.0065936875,-0.0060153124,-0.0067641875,-0.0068959375
3388,-0.006570875,-0.0066249375,-0.0058903126,-0.0066391877,-0.0069896877
3389,-0.006352125,-0.0066249375,-0.0058278125,-0.0065141874,-0.0068646874
3390,-0.006102125,-0.0065624374,-0.0059215627,-0.0064204377,-0.0067396876
3391,-0.006070875,-0.0064686877,-0.0060465625,-0.0064204377,-0.0067084376
3392,-0.006258375,-0.0065936875,-0.0060465625,-0.0066079376,-0.0068959375
3393,-0.006320875,-0.0066561876,-0.0058903126,-0.0067016874,-0.0069896877
3394,-0.006414625,-0.0067186877,-0.0059215627,-0.0066704373,-0.0070209373
3395,-0.006352125,-0.0066561876,-0.0058590625,-0.0064829374,-0.0069584376
3396,-0.006320875,-0.0066249375,-0.0059215627,-0.0064829374,-0.0068334374
3397,-0.006195875,-0.0066249375,-0.0058278125,-0.0066391877,-0.0068959375
