,sweep_1,sweep_2,sweep_3,sweep_4,sweep_5,sweep_6,sweep_7,sweep_8,sweep_9,sweep_10,sweep_11,sweep_12,sweep_13,sweep_14,sweep_15,sweep_16,sweep_17,sweep_18,sweep_19,sweep_20,sweep_21
71,3.36e-12,5.8875e-12,6.3225e-12,1.7085e-11,1.166e-11,-1.322e-11,3.52e-12,-5.34e-12,-1.8425e-12,7.0425e-12,1.78e-11,-8.82e-12,1.70375e-11,9.7175e-12,-2.8045e-11,-6.15e-12,-2.94675e-11,7.25e-14,-3.3175e-12,7.26e-12,-1.58725e-11
72,-2.039e-11,8.3875e-12,1.63225e-11,1.396e-11,1.1035e-11,-9.47e-12,-3.98e-12,1.535e-12,-2.4675e-12,1.14175e-11,4.05e-12,-6.95e-13,7.0375e-12,4.0925e-12,-1.492e-11,-3.65e-12,-1.82175e-11,-4.9275e-12,1.66825e-11,4.135e-12,-1.89975e-11
73,-3.8515e-11,8.3875e-12,1.25725e-11,-4.15e-13,8.535e-12,-8.22e-12,-2.73e-12,6.535e-12,-5.5925e-12,1.26675e-11,-3.25e-13,6.18e-12,2.0375e-12,8.4675e-12,8.83e-12,-5.525e-12,-1.3425e-12,-6.1775e-12,1.79325e-11,-5.24e-12,-1.77475e-11
74,-2.789e-11,2.1375e-12,1.3225e-12,-1.0415e-11,4.785e-12,-6.345e-12,-5.23e-12,2.85e-13,-1.68425e-11,1.14175e-11,5.925e-12,1.368e-11,-4.625e-13,1.03425e-11,1.883e-11,-1.6775e-11,5.5325e-12,7.25e-14,9.8075e-12,2.26e-12,-3.3725e-12
75,-8.515e-12,-8.4875e-12,-1.30525e-11,-1.229e-11,9.785e-12,-1.97e-12,-3.355e-12,-1.284e-11,-1.80925e-11,-4.575e-13,9.05e-12,1.1805e-11,-6.7125e-12,5.3425e-12,8.83e-12,-1.99e-11,3.0325e-12,1.50725e-11,-2.0675e-12,1.2885e-11,8.5025e-12
76,1.461e-11,-1.41125e-11,-1.36775e-11,-1.604e-11,1.166e-11,3.03e-12,6.645e-12,-1.4715e-11,-9.3425e-12,-5.4575e-12,-7.825e-12,5.555e-12,-4.2125e-12,5.3425e-12,2.58e-12,-1.365e-11,4.2825e-12,2.81975e-11,7.9325e-12,6.635e-12,1.97525e-11
77,2.2735e-11,-9.7375e-12,-1.8025e-12,-1.729e-11,4.785e-12,5.3e-13,1.102e-11,-1.4715e-11,-3.7175e-12,-8.5825e-12,-5.325e-12,-3.82e-12,-4.625e-13,1.22175e-11,1.0705e-11,-9.275e-12,8.6575e-12,2.63225e-11,1.04325e-11,-6.49e-12,2.28775e-11
78,1.5235e-11,-2.2375e-12,1.31975e-11,-2.0415e-11,4.16e-12,-6.97e-12,6.02e-12,-7.215e-12,-4.3425e-12,-1.29575e-11,3e-13,-8.82e-12,7.0375e-12,9.0925e-12,5.08e-12,-5.525e-12,1.42825e-11,1.31975e-11,5.4325e-12,-1.0865e-11,1.66275e-11
79,7.11e-12,1.15125e-11,1.19475e-11,-1.1665e-11,1.66e-12,-1.197e-11,-5.855e-12,-1.59e-12,5.6575e-12,-1.23325e-11,8.425e-12,-8.195e-12,7.0375e-12,-3.4075e-12,-1.117e-11,3.225e-12,1.11575e-11,6.3225e-12,-2.6925e-12,7.26e-12,9.7525e-12
80,1.485e-12,1.46375e-11,-5.525e-13,-1.4165e-11,4.16e-12,1.1155e-11,-1.398e-11,9.66e-12,9.4075e-12,-7.3325e-12,1.78e-11,-7.57e-12,-4.625e-13,-8.4075e-12,-1.1795e-11,9.475e-12,2.4075e-12,7.25e-14,-3.3175e-12,1.5385e-11,9.7525e-12
81,-1.2265e-11,1.46375e-11,-1.05525e-11,-1.0415e-11,5.41e-12,1.9905e-11,-1.273e-11,5.91e-12,4.4075e-12,-1.7075e-12,2.53e-11,-7.57e-12,-3.5875e-12,-2.825e-13,-4.295e-12,1.5725e-11,-7.5925e-12,6.975e-13,6.0575e-12,1.476e-11,1.60025e-11
82,-2.164e-11,3.3875e-12,-1.99275e-11,-6.665e-12,-2.715e-12,1.928e-11,-1.0855e-11,-9.65e-13,8.7825e-12,-3.5825e-12,1.78e-11,-4.445e-12,-1.0875e-12,1.03425e-11,-5.45e-13,1.5725e-11,-4.4675e-12,5.6975e-12,1.29325e-11,1.101e-11,1.78775e-11
83,-1.4765e-11,-2.2375e-12,-1.68025e-11,-8.54e-12,-8.34e-12,5.3e-13,-9.605e-12,2.85e-13,1.94075e-11,-7.3325e-12,6.55e-12,-5.07e-12,-1.0875e-12,1.28425e-11,7.05e-13,6.35e-12,5.5325e-12,1.38225e-11,8.5575e-12,8.51e-12,1.0025e-12
84,-4.14e-12,-4.7375e-12,2.5725e-12,-1.2915e-11,-4.59e-12,-2.0095e-11,2.27e-12,-3.465e-12,1.06575e-11,1.01675e-11,2.175e-12,-6.95e-13,-4.2125e-12,1.47175e-11,6.955e-12,5.1e-12,1.42825e-11,1.94475e-11,-2.6925e-12,4.135e-12,-1.58725e-11
85,-2.89e-12,-1.03625e-11,1.56975e-11,2.1e-13,-4.59e-12,-2.197e-11,1.6645e-11,-7.84e-12,-1.12175e-11,1.20425e-11,2.175e-12,-1.945e-12,7.875e-13,9.0925e-12,1.33e-12,3.85e-12,1.11575e-11,2.00725e-11,-3.3175e-12,-1.49e-12,-5.8725e-12
86,2.735e-12,-2.03625e-11,1.44475e-11,1.5835e-11,-3.965e-12,-1.6345e-11,2.4145e-11,-3.4e-13,-2.68425e-11,1.07925e-11,-2.825e-12,-3.82e-12,7.875e-13,1.5925e-12,-4.295e-12,-6.775e-12,-3.8425e-12,1.06975e-11,-5.8175e-12,-8.65e-13,7.8775e-12
87,6.485e-12,-3.91125e-11,1.56975e-11,1.2085e-11,1.035e-12,-5.72e-12,2.477e-11,6.535e-12,-2.80925e-11,1.51675e-11,-1.4075e-11,-5.07e-12,-2.3375e-12,3.425e-13,-1.1795e-11,-1.0525e-11,-1.44675e-11,-1.1775e-12,-4.5675e-12,-7.115e-12,1.22525e-11
88,2.735e-12,-2.84875e-11,1.00725e-11,2.085e-12,1.1035e-11,2.405e-12,3.95e-13,1.535e-12,-2.12175e-11,1.82925e-11,-2.4075e-11,3.055e-12,2.6625e-12,5.3425e-12,8e-14,-1.365e-11,-1.88425e-11,-6.1775e-12,1.6825e-12,-4.615e-12,9.1275e-12
89,7.735e-12,-1.72375e-11,8.8225e-12,-6.665e-12,1.3535e-11,5.53e-12,-1.523e-11,-1.409e-11,-1.55925e-11,1.95425e-11,-2.2825e-11,-1.32e-12,1.14125e-11,1.22175e-11,1.383e-11,-1.9275e-11,-1.88425e-11,4.4475e-12,3.5575e-12,2.26e-12,1.28775e-11
90,2.35e-13,-4.1125e-12,9.4475e-12,-4.79e-12,7.91e-12,-2.595e-12,-2.648e-11,-2.3465e-11,-6.8425e-12,1.07925e-11,-1.1575e-11,-4.445e-12,2.6625e-12,1.03425e-11,1.8205e-11,-1.115e-11,-1.57175e-11,1.06975e-11,7.9325e-12,1.1635e-11,1.41275e-11
91,-9.14e-12,1.15125e-11,6.3225e-12,-1.479e-11,6.035e-12,-1.97e-12,-2.023e-11,-1.409e-11,1.9075e-12,-1.0825e-12,5.925e-12,-1.32e-12,-2.9625e-12,1.53425e-11,8.205e-12,5.725e-12,-6.3425e-12,6.9475e-12,1.23075e-11,7.26e-12,6.6275e-12
92,-9.765e-12,2.77625e-11,1.06975e-11,-2.1665e-11,6.66e-12,-7.595e-12,1.02e-12,-7.84e-12,2.12825e-11,-3.5825e-12,2.5925e-11,4.305e-12,7.875e-13,2.15925e-11,-4.295e-12,1.76e-11,1.1575e-12,-2.4275e-12,2.35575e-11,-1.49e-12,-1.21225e-11
93,-4.14e-12,1.83875e-11,5.0725e-12,-1.604e-11,1.166e-11,3.03e-12,1.977e-11,4.035e-12,2.31575e-11,-9.8325e-12,2.7175e-11,-6.95e-13,-1.0875e-12,2.59675e-11,-1.242e-11,2.01e-11,7.4075e-12,-3.6775e-12,2.54325e-11,2.885e-12,-2.46225e-11
94,8.985e-12,-7.2375e-12,1.9475e-12,1.46e-12,6.035e-12,6.78e-12,2.7895e-11,1.466e-11,1.37825e-11,-5.4575e-12,1.905e-11,-1.4445e-11,-2.3375e-12,7.8425e-12,-2.0545e-11,1.51e-11,3.6575e-12,5.6975e-12,2.04325e-11,-2.74e-12,-2.46225e-11
95,2.461e-11,-1.34875e-11,6.975e-13,2.2085e-11,-9.59e-12,1.303e-11,2.352e-11,2.6535e-11,2.5325e-12,-7.3325e-12,1.2175e-11,-1.4445e-11,-4.8375e-12,2.8425e-12,-2.242e-11,7.25e-13,-6.9675e-12,9.4475e-12,7.3075e-12,-7.115e-12,-1.77475e-11
96,2.836e-11,-1.03625e-11,-8.6775e-12,2.146e-11,-8.965e-12,1.178e-11,6.645e-12,2.9035e-11,-1.30925e-11,-7.9575e-12,3e-13,-1.6945e-11,-2.9625e-12,1.09675e-11,-1.1795e-11,-1.1775e-11,-5.0925e-12,1.69475e-11,-6.4425e-12,1.635e-12,-6.4975e-12
97,2.3985e-11,1.5125e-12,-2.11775e-11,1.146e-11,-5.215e-12,9.905e-12,-5.855e-12,1.466e-11,-2.87175e-11,-1.23325e-11,-5.325e-12,-1.0695e-11,-1.0875e-12,1.40925e-11,1.33e-12,-1.9275e-11,-3.8425e-12,1.88225e-11,-1.26925e-11,1.851e-11,-2.7475e-12
98,1.7735e-11,1.52625e-11,-2.49275e-11,2.1e-13,1.035e-12,1.78e-12,-1.3355e-11,-2.84e-12,-2.80925e-11,-1.04575e-11,-1.4075e-11,-1.0695e-11,-4.625e-13,4.7175e-12,8.83e-12,-2.365e-11,-7.175e-13,1.31975e-11,-5.8175e-12,1.9135e-11,-2.1225e-12
99,5.86e-12,2.27625e-11,-1.55525e-11,-4.79e-12,4.785e-12,-5.095e-12,-2.148e-11,-1.909e-11,-1.93425e-11,-9.8325e-12,-1.4075e-11,-5.07e-12,1.4125e-12,-9.075e-13,5.08e-12,-2.24e-11,-1.3425e-12,4.4475e-12,4.1825e-12,3.51e-12,-2.1225e-12
100,-1.164e-11,2.21375e-11,-6.8025e-12,-1.479e-11,5.41e-12,-1.197e-11,-8.98e-12,-1.8465e-11,3.25e-14,1.675e-13,-1.5325e-11,-3.195e-12,3.9125e-12,-1.02825e-11,7.05e-13,-3.025e-12,3.0325e-12,-1.8025e-12,1.48075e-11,-5.24e-12,6.0025e-12
101,-1.1015e-11,1.27625e-11,5.0725e-12,-2.354e-11,3.535e-12,-8.22e-12,3.52e-12,-1.0965e-11,2.25325e-11,5.7925e-12,-1.2825e-11,-8.195e-12,1.4125e-12,-1.09075e-11,1.1955e-11,7.6e-12,3.0325e-12,-3.6775e-12,1.41825e-11,-6.49e-12,1.0025e-12
102,-9.14e-12,-4.7375e-12,6.3225e-12,-1.7915e-11,2.91e-12,-3.845e-12,1.102e-11,-9.65e-13,3.00325e-11,8.9175e-12,-9.075e-12,-6.945e-12,-2.3375e-12,9.675e-13,1.9455e-11,1.135e-11,-9.25e-14,1.3225e-12,4.1825e-12,2.26e-12,-5.8725e-12
103,-8.515e-12,-8.4875e-12,5.6975e-12,-3.54e-12,-5.215e-12,1.78e-12,9.77e-12,4.035e-12,2.44075e-11,1.01675e-11,-1.575e-12,-2.57e-12,-9.8375e-12,5.3425e-12,2.133e-11,1.35e-12,-1.9675e-12,1.9475e-12,-1.01925e-11,-2.4e-13,-1.14975e-11
104,-2.039e-11,-1.41125e-11,7.5725e-12,8.335e-12,-5.215e-12,-3.845e-12,7.27e-12,6.535e-12,5.6575e-12,1.07925e-11,9.675e-12,4.305e-12,-1.85875e-11,1.28425e-11,2.0705e-11,-8.025e-12,5.325e-13,-5.5525e-12,1.6825e-12,6.635e-12,-1.02475e-11
105,-1.3515e-11,-2.97375e-11,2.31975e-11,1.271e-11,-4.59e-12,-7.595e-12,9.145e-12,1.091e-11,-1.05925e-11,9.5425e-12,1.3425e-11,4.93e-12,-8.5875e-12,3.03425e-11,1.508e-11,-3.025e-12,-5.7175e-12,-6.8025e-12,4.8075e-12,1.726e-11,-1.4975e-12
106,-8.515e-12,-2.22375e-11,2.75725e-11,1.396e-11,-3.965e-12,-1.072e-11,1.5395e-11,7.785e-12,-1.43425e-11,7.6675e-12,9.05e-12,6.805e-12,-2.9625e-12,2.90925e-11,7.58e-12,1.1975e-11,-2.5925e-12,1.3225e-12,1.6825e-12,2.351e-11,1.60025e-11
107,-1.289e-11,-6.6125e-12,2.31975e-11,1.271e-11,-4.59e-12,-1.2595e-11,1.1645e-11,5.285e-12,-1.49675e-11,4.5425e-12,9.675e-12,1.1805e-11,-1.0875e-12,2.34675e-11,-4.92e-12,1.51e-11,6.7825e-12,3.8225e-12,-2.0675e-12,9.135e-12,3.03775e-11
108,-2.664e-11,2.1375e-12,1.81975e-11,1.2085e-11,-3.965e-12,-1.1345e-11,3.52e-12,1.216e-11,-1.12175e-11,4.5425e-12,4.675e-12,1.368e-11,-1.7125e-12,2.09675e-11,-1.1795e-11,8.85e-12,1.61575e-11,1.3225e-12,5.4325e-12,-1.49e-12,2.85025e-11
109,-1.914e-11,5.2625e-12,9.4475e-12,3.96e-12,2.91e-12,1.155e-12,4.145e-12,2.216e-11,-1.8425e-12,8.9175e-12,-9.075e-12,1.118e-11,5.1625e-12,5.3425e-12,-2.492e-11,-6.775e-12,1.61575e-11,6.3225e-12,2.10575e-11,2.885e-12,1.91275e-11
110,2.735e-12,6.5125e-12,-8.0525e-12,-6.04e-12,1.6035e-11,3.655e-12,2.895e-12,1.6535e-11,-5.925e-13,1.39175e-11,-2.0325e-11,9.93e-12,3.9125e-12,-5.9075e-12,-2.3045e-11,-1.365e-11,8.6575e-12,2.13225e-11,3.23075e-11,1.2885e-11,1.47525e-11
111,2.461e-11,7.1375e-12,-2.24275e-11,-5.415e-12,1.3535e-11,9.905e-12,-9.605e-12,5.285e-12,6.2825e-12,1.26675e-11,-2.47e-11,-4.445e-12,7.0375e-12,-1.71575e-11,-1.242e-11,-6.775e-12,3.6575e-12,2.13225e-11,2.85575e-11,7.885e-12,4.1275e-12
112,2.961e-11,4.0125e-12,-2.49275e-11,1.46e-12,1.2285e-11,1.553e-11,-2.148e-11,-5.34e-12,1.00325e-11,1.14175e-11,-1.0325e-11,-4.445e-12,1.57875e-11,-1.02825e-11,-1.3045e-11,4.475e-12,8.0325e-12,1.69475e-11,1.54325e-11,-3.99e-12,-9.6225e-12
113,2.586e-11,-3.625e-13,-8.6775e-12,5.21e-12,6.035e-12,1.6155e-11,-2.398e-11,-1.534e-11,1.06575e-11,3.2925e-12,1.2175e-11,-1.945e-12,1.82875e-11,5.9675e-12,-1.1795e-11,1.8225e-11,4.2825e-12,1.88225e-11,5.4325e-12,-9.615e-12,-5.8725e-12
114,1.586e-11,8.3875e-12,1.00725e-11,1.3335e-11,-9.59e-12,3.03e-12,-2.773e-11,-1.534e-11,1.75325e-11,-5.4575e-12,2.2175e-11,3.68e-12,1.20375e-11,1.47175e-11,7.05e-13,2.635e-11,8.0325e-12,2.19475e-11,-3.9425e-12,-1.8365e-11,-4.6225e-12
115,3.36e-12,4.0125e-12,1.81975e-11,1.396e-11,-2.6465e-11,-1.2595e-11,-9.605e-12,-1.0965e-11,1.50325e-11,-1.10825e-11,2.155e-11,3.68e-12,-2.3375e-12,1.53425e-11,9.455e-12,1.135e-11,6.7825e-12,2.06975e-11,-6.4425e-12,-2.399e-11,7.8775e-12
116,8.6e-13,-1.34875e-11,1.00725e-11,1.521e-11,-3.2715e-11,-1.6345e-11,1.645e-12,-1.409e-11,1.31575e-11,-1.23325e-11,1.4675e-11,2.43e-12,-4.2125e-12,-9.075e-13,1.758e-11,-3.025e-12,4.9075e-12,9.4475e-12,2.9325e-12,-1.8365e-11,2.2525e-12
117,-4.765e-12,-2.47375e-11,6.975e-13,1.2085e-11,-2.6465e-11,-1.697e-11,1.977e-11,-1.8465e-11,9.4075e-12,-1.35825e-11,8.425e-12,3.055e-12,-7.3375e-12,-5.2825e-12,1.6955e-11,-3.65e-12,-3.2175e-12,8.1975e-12,1.16825e-11,2.885e-12,2.2525e-12
118,-7.265e-12,-1.16125e-11,7.25e-14,1.46e-12,-1.6465e-11,-8.845e-12,1.852e-11,-1.034e-11,1.9075e-12,-7.9575e-12,-7.825e-12,-7e-14,-9.2125e-12,-3.4075e-12,-1.795e-12,5.1e-12,-4.4675e-12,8.8225e-12,1.54325e-11,1.0385e-11,9.1275e-12
119,-3.9e-13,2.15125e-11,4.4475e-12,-1.229e-11,-7.09e-12,-4.47e-12,1.6645e-11,-9.65e-13,-4.3425e-12,-2.3325e-12,-1.97e-11,-8.195e-12,-8.5875e-12,9.675e-13,-2.1795e-11,6.35e-12,5.325e-13,1.13225e-11,5.4325e-12,4.135e-12,1.78775e-11
120,4.61e-12,3.08875e-11,1.06975e-11,-1.604e-11,-3.34e-12,6.78e-12,3.52e-12,5.285e-12,3.25e-14,2.6675e-12,-2.095e-11,-1.3195e-11,-6.7125e-12,-2.825e-13,-3.117e-11,7.6e-12,-9.25e-14,1.3225e-12,6.0575e-12,-7.74e-12,2.16275e-11
121,1.086e-11,2.58875e-11,4.4475e-12,-1.4165e-11,-2.09e-12,2.1155e-11,-5.23e-12,9.035e-12,3.25e-14,-3.5825e-12,-1.095e-11,-7.57e-12,-1.17125e-11,-2.1575e-12,-3.0545e-11,6.35e-12,5.325e-13,-9.9275e-12,1.04325e-11,7.26e-12,1.66275e-11
122,1.586e-11,1.15125e-11,-1.05525e-11,5.21e-12,-1.465e-12,1.053e-11,-4.605e-12,1.2785e-11,1.2825e-12,-7.3325e-12,8.425e-12,7.43e-12,-4.8375e-12,9.675e-13,-2.867e-11,8.85e-12,3.0325e-12,-8.0525e-12,1.10575e-11,3.0385e-11,6.6275e-12
123,1.8985e-11,-3.4875e-12,-1.18025e-11,1.646e-11,2.91e-12,-1.97e-12,-4.605e-12,6.535e-12,7.5325e-12,-6.0825e-12,1.0925e-11,1.743e-11,1.95375e-11,-2.1575e-12,-1.242e-11,4.475e-12,8.6575e-12,2.5725e-12,1.91825e-11,3.101e-11,-1.4975e-12
124,1.711e-11,-3.4875e-12,-1.05525e-11,2.71e-12,7.91e-12,-8.845e-12,-1.8355e-11,-3.4e-13,1.94075e-11,-4.575e-13,7.8e-12,4.93e-12,3.26625e-11,-9.075e-13,8e-14,7.25e-13,1.49075e-11,1.25725e-11,1.29325e-11,1.726e-11,-6.4975e-12
125,2.0235e-11,-4.1125e-12,-1.68025e-11,-1.0415e-11,1.291e-11,-8.22e-12,-2.8355e-11,-1.284e-11,1.19075e-11,5.7925e-12,1.55e-12,-4.445e-12,2.89125e-11,-5.9075e-12,8.205e-12,-6.775e-12,1.92825e-11,1.25725e-11,-1.33175e-11,1.0385e-11,-4.6225e-12
126,2.6485e-11,-9.7375e-12,-1.24275e-11,-1.604e-11,4.785e-12,-3.22e-12,-2.0855e-11,-2.3465e-11,-3.7175e-12,1.07925e-11,-1.0325e-11,-5.07e-12,1.57875e-11,-7.7825e-12,8.83e-12,-1.24e-11,1.67825e-11,8.1975e-12,-2.76925e-11,2.26e-12,4.1275e-12
127,1.711e-11,-1.22375e-11,-2.4275e-12,-1.229e-11,-1.584e-11,1.155e-12,-1.648e-11,-1.784e-11,-1.43425e-11,9.5425e-12,-9.075e-12,-7.57e-12,2.6625e-12,-4.6575e-12,1.1955e-11,-1.6775e-11,2.4075e-12,1.25725e-11,-2.14425e-11,-7.74e-12,2.8775e-12
128,8.36e-12,-9.7375e-12,1.63225e-11,-5.415e-12,-2.0215e-11,8.03e-12,-5.855e-12,-1.2215e-11,-1.05925e-11,5.1675e-12,2.175e-12,-1.945e-12,-7.9625e-12,1.5925e-12,8.83e-12,-1.1775e-11,-1.44675e-11,8.8225e-12,-1.01925e-11,-4.615e-12,-1.4975e-12
129,6.485e-12,7.7625e-12,1.56975e-11,3.335e-12,-2.209e-11,1.178e-11,2.895e-12,4.66e-12,-2.4675e-12,7.6675e-12,5.925e-12,4.93e-12,-2.17125e-11,7.8425e-12,1.955e-12,5.725e-12,-1.69675e-11,6.3225e-12,-4.5675e-12,1.01e-12,-1.02475e-11
130,-1.64e-12,1.65125e-11,6.9475e-12,3.335e-12,-1.209e-11,1.2405e-11,1.9145e-11,1.466e-11,1.9075e-12,8.9175e-12,6.55e-12,-7e-14,-2.23375e-11,1.22175e-11,-1.117e-11,7.25e-13,-1.00925e-11,3.8225e-12,-4.5675e-12,-2.4e-13,-9.6225e-12
131,-1.289e-11,1.90125e-11,-4.3025e-12,-1.04e-12,-2.09e-12,7.405e-12,1.977e-11,1.1535e-11,5.6575e-12,3.9175e-12,-3.25e-13,-5.695e-12,-2.04625e-11,1.90925e-11,-1.867e-11,-9.275e-12,5.5325e-12,-3.0525e-12,-7.0675e-12,5.385e-12,-2.1225e-12
132,-2.539e-11,8.3875e-12,-1.36775e-11,-8.54e-12,2.285e-12,4.905e-12,1.5395e-11,7.785e-12,1.56575e-11,2.0425e-12,-2.2e-12,-1.945e-12,-1.48375e-11,1.28425e-11,-1.5545e-11,-9.9e-12,-2.5925e-12,-2.4275e-12,-2.0675e-12,1.0385e-11,1.16275e-11
133,-2.4765e-11,-2.8625e-12,-8.0525e-12,-9.79e-12,-2.15e-13,9.905e-12,-3.355e-12,1.0285e-11,1.37825e-11,-5.4575e-12,5.3e-12,9.305e-12,-6.7125e-12,-2.7825e-12,-4.92e-12,-2.4e-12,-1.44675e-11,-6.1775e-12,6.6825e-12,1.635e-12,2.35025e-11
134,-1.664e-11,-1.03625e-11,-1.8025e-12,-1.1665e-11,-6.465e-12,8.03e-12,-2.3355e-11,4.035e-12,1.12825e-11,-5.4575e-12,8.425e-12,1.0555e-11,-2.3375e-12,-1.52825e-11,8e-14,-4.9e-12,-1.38425e-11,-1.36775e-11,1.73075e-11,-1.024e-11,2.97525e-11
135,-2.89e-12,-9.1125e-12,1.3225e-12,-1.0415e-11,-1.2715e-11,-1.197e-11,-2.148e-11,-3.465e-12,1.37825e-11,-6.0825e-12,1.28e-11,3.68e-12,7.875e-13,-1.96575e-11,-5.45e-13,-9.275e-12,-1.19675e-11,-7.4275e-12,1.73075e-11,-1.3365e-11,2.47525e-11
136,7.735e-12,-8.4875e-12,6.975e-13,-9.165e-12,-1.0215e-11,-2.8845e-11,-2.105e-12,-5.965e-12,1.44075e-11,-1.0825e-12,1.9675e-11,-6.95e-13,7.0375e-12,-8.4075e-12,-1.17e-12,-8.65e-12,-1.07175e-11,5.6975e-12,1.60575e-11,-1.399e-11,1.91275e-11
137,1.5235e-11,-4.7375e-12,7.25e-14,5.835e-12,-8.4e-13,-2.7595e-11,4.77e-12,-8.465e-12,1.06575e-11,3.9175e-12,1.3425e-11,-4.445e-12,5.7875e-12,1.09675e-11,1.258e-11,-1.775e-12,-5.7175e-12,1.75725e-11,1.85575e-11,1.635e-12,1.78775e-11
138,1.8985e-11,1.02625e-11,-9.9275e-12,1.0835e-11,2.285e-12,-2.1345e-11,6.02e-12,-9.715e-12,-8.7175e-12,-3.5825e-12,1.28e-11,4.305e-12,-1.0875e-12,1.97175e-11,2.4455e-11,9.475e-12,6.7825e-12,3.50725e-11,2.04325e-11,1.476e-11,1.22525e-11
139,1.836e-11,1.77625e-11,-1.05525e-11,-3.54e-12,4.16e-12,-1.572e-11,1.5395e-11,-9.715e-12,-2.99675e-11,-2.3325e-12,2.405e-11,1.0555e-11,1.625e-13,1.03425e-11,2.0705e-11,5.725e-12,1.55325e-11,3.81975e-11,7.3075e-12,2.101e-11,1.28775e-11
140,1.1485e-11,2.02625e-11,-3.0525e-12,-1.5415e-11,1.166e-11,-6.97e-12,1.102e-11,-9.09e-12,-3.24675e-11,-7.3325e-12,2.155e-11,1.1805e-11,2.0375e-12,-2.825e-13,5.08e-12,6.35e-12,4.2825e-12,3.00725e-11,-1.20675e-11,1.9135e-11,4.7525e-12
141,7.11e-12,9.0125e-12,3.1975e-12,-1.4165e-11,1.6035e-11,4.28e-12,4.77e-12,-3.465e-12,-2.49675e-11,-4.2075e-12,1.3425e-11,-2.57e-12,-4.8375e-12,9.7175e-12,7.05e-13,-2.4e-12,-4.4675e-12,1.00725e-11,-2.08175e-11,9.135e-12,-7.7475e-12
142,9.61e-12,-1.22375e-11,-8.6775e-12,-2.915e-12,1.2285e-11,6.155e-12,2.27e-12,-5.34e-12,-1.05925e-11,-7.9575e-12,3e-13,-7.57e-12,-1.54625e-11,1.53425e-11,1.955e-12,-2.1775e-11,4.9075e-12,-7.4275e-12,-1.14425e-11,-2.115e-12,-1.58725e-11
143,7.735e-12,-2.22375e-11,-1.11775e-11,9.585e-12,-3.965e-12,1.053e-11,9.145e-12,-1.284e-11,3.1575e-12,-1.29575e-11,-4.7e-12,-1.4445e-11,-1.10875e-11,1.40925e-11,8e-14,-2.49e-11,1.42825e-11,-2.61775e-11,-1.26925e-11,-1.49e-12,-1.58725e-11
144,-9.765e-12,-1.84875e-11,-1.43025e-11,2.021e-11,-1.1465e-11,1.78e-12,1.5395e-11,-8.465e-12,1.94075e-11,-7.3325e-12,3e-13,-7.57e-12,1.625e-13,2.8425e-12,-9.295e-12,-7.4e-12,1.36575e-11,-3.24275e-11,-1.70675e-11,-2.115e-12,-1.39975e-11
145,-1.1015e-11,8.875e-13,-4.3025e-12,1.4585e-11,-3.34e-12,-5.72e-12,2.352e-11,-5.965e-12,1.62825e-11,-4.8325e-12,5.925e-12,1.18e-12,1.07875e-11,-3.4075e-12,-1.242e-11,1.3225e-11,1.30325e-11,-2.99275e-11,-1.01925e-11,-8.365e-12,-1.4975e-12
146,-7.89e-12,1.77625e-11,1.00725e-11,8.335e-12,-8.4e-13,-4.47e-12,1.352e-11,-3.4e-13,8.1575e-12,-5.4575e-12,1.405e-11,8.055e-12,7.0375e-12,-1.21575e-11,-4.92e-12,1.635e-11,8.6575e-12,-2.18025e-11,-6.4425e-12,-1.0865e-11,1.35025e-11
147,3.985e-12,2.46375e-11,2.31975e-11,2.1e-13,4.16e-12,-7.595e-12,-9.605e-12,-3.4e-13,6.9075e-12,3.9175e-12,1.5925e-11,-6.95e-13,3.2875e-12,-8.4075e-12,5.705e-12,1.975e-12,9.2825e-12,-6.8025e-12,2.3075e-12,-8.365e-12,1.53775e-11
148,1.5235e-11,1.83875e-11,2.75725e-11,-2.29e-12,1.416e-11,-1.1345e-11,-2.273e-11,2.85e-13,1.12825e-11,1.70425e-11,1.2175e-11,-7e-14,5.7875e-12,5.3425e-12,1.9455e-11,7.25e-13,1.11575e-11,3.1975e-12,3.5575e-12,-3.99e-12,2.35025e-11
149,2.0235e-11,-4.7375e-12,2.56975e-11,-1.1665e-11,2.2285e-11,-1.197e-11,-2.3355e-11,2.785e-12,1.31575e-11,1.45425e-11,7.8e-12,5.55e-13,6.4125e-12,1.03425e-11,2.008e-11,9.475e-12,1.99075e-11,1.31975e-11,4.1825e-12,-8.99e-12,2.03775e-11
150,1.0235e-11,-1.72375e-11,5.0725e-12,-1.104e-11,7.91e-12,-1.345e-12,-7.73e-12,6.535e-12,6.9075e-12,1.70425e-11,2.8e-12,-5.695e-12,-1.7125e-12,1.65925e-11,1.0705e-11,1.385e-11,2.30325e-11,2.25725e-11,2.3075e-12,-1.3365e-11,1.53775e-11
151,3.985e-12,-2.09875e-11,-1.55525e-11,-5.415e-12,-5.215e-12,3.655e-12,1.0395e-11,9.1e-13,-1.8425e-12,2.64175e-11,-2.2e-12,-1.007e-11,-7.3375e-12,1.53425e-11,2.58e-12,1.975e-12,1.49075e-11,1.94475e-11,1.0575e-12,-1.274e-11,2.8775e-12
